"customer_id","account_num","lname","fname","mi","address1","address2","address3","address4","city","state_province","postal_code","country","customer_region_id","phone1","phone2","birthdate","marital_status","yearly_income","gender","total_children","num_children_at_home","education","date_accnt_opened","member_card","occupation","houseowner","num_cars_owned"
9699,81492945551.00,"Veregas","Antamine",,"16 Woodside Court",,,,"Lynnwood","WA","72282","USA",75,"206-555-3157","671-555-3378",1925/7/5 00:00:00,"M","$10K - $30K","M",4,4,"Partial High School",1992/8/10 00:00:00,"Normal","Skilled Manual","Y",2
9700,81504371800.00,"Tilton","Larry",,"4421 Holiday Hill Dr.",,,,"Mill Valley","CA","86392","USA",38,"479-555-8164","482-555-9071",1938/6/21 00:00:00,"M","$50K - $70K","M",5,3,"Bachelors Degree",1991/3/27 00:00:00,"Golden","Professional","Y",2
9701,81506335139.00,"Casey","Susan","C.","790 Northstar Drive",,,,"Ladner","BC","91022","Canada",96,"837-555-8057","709-555-7821",1923/5/5 00:00:00,"M","$10K - $30K","M",2,2,"Partial High School",1992/11/20 00:00:00,"Normal","Manual","Y",0
9702,81514526605.00,"Carzino","Derek","A.","6695 Black Walnut Court",,,,"Sooke","BC","11057","Canada",101,"232-555-2692","783-555-6800",1953/5/18 00:00:00,"S","$30K - $50K","F",4,0,"High School Degree",1993/11/27 00:00:00,"Bronze","Manual","Y",1
9703,81520524024.00,"Bryan","William","M.","5973 Willow Pass Road",,,,"Chula Vista","CA","80848","USA",13,"613-555-1214","133-555-4178",1928/6/17 00:00:00,"S","$10K - $30K","M",1,0,"Partial High School",1992/8/1 00:00:00,"Normal","Manual","N",0
9704,81532948017.00,"Waggoner","Herbert",,"887 Redwood Road",,,,"Lincoln Acres","CA","66044","USA",10,"271-555-7135","229-555-1785",1913/10/6 00:00:00,"S","$90K - $110K","F",3,0,"Graduate Degree",1993/1/6 00:00:00,"Normal","Management","Y",3
9705,81540248990.00,"Riggs","Joseph",,"419 Deermeadow Way",,,,"Langford","BC","29982","Canada",102,"914-555-7943","502-555-6792",1940/11/17 00:00:00,"M","$110K - $130K","F",4,2,"Graduate Degree",1990/2/14 00:00:00,"Normal","Professional","Y",2
9706,81556508500.00,"Wright","Rafael",,"5586 Pacheco",,,,"Beverly Hills","CA","53355","USA",47,"706-555-5752","972-555-8945",1975/9/26 00:00:00,"M","$110K - $130K","M",5,0,"Partial College",1993/11/25 00:00:00,"Bronze","Professional","Y",1
9707,81558450500.00,"Buffington","James",,"5373 Montgomery Ave.",,,,"Langford","BC","53855","Canada",102,"472-555-5188","606-555-7238",1929/8/3 00:00:00,"M","$30K - $50K","M",3,1,"High School Degree",1993/7/23 00:00:00,"Bronze","Manual","N",3
9708,81562500596.00,"Lovett","Jeff","M.","3450 Oakleaf Ct.",,,,"Metchosin","BC","70373","Canada",104,"414-555-3024","987-555-5760",1925/7/20 00:00:00,"M","$90K - $110K","F",2,1,"Partial High School",1993/5/11 00:00:00,"Golden","Management","Y",4
9709,81566636562.00,"Lanum","Sherea","C.","3491 Cook Street",,,,"Haney","BC","38650","Canada",93,"203-555-1088","645-555-2681",1925/10/4 00:00:00,"M","$110K - $130K","M",2,2,"Bachelors Degree",1991/1/9 00:00:00,"Bronze","Management","Y",1
9710,81568310300.00,"Paul","Glen","O.","4478 W Lake Drive",,,,"Newport Beach","CA","94037","USA",59,"168-555-6552","149-555-8831",1977/9/21 00:00:00,"S","$10K - $30K","M",3,0,"Partial High School",1992/5/14 00:00:00,"Normal","Manual","Y",2
9711,81574136000.00,"Chavez","Dorothy","L.","4772 Catalpa Court",,,,"Santa Cruz","CA","28476","USA",40,"879-555-3245","968-555-8038",1968/3/18 00:00:00,"M","$30K - $50K","F",2,1,"Partial High School",1992/10/9 00:00:00,"Golden","Manual","Y",3
9712,81586264967.00,"Givens","Lee",,"6013 Meier Road",,,,"Long Beach","CA","76317","USA",48,"206-555-1995","495-555-3817",1975/7/11 00:00:00,"M","$50K - $70K","F",4,0,"Bachelors Degree",1990/10/23 00:00:00,"Bronze","Management","Y",2
9713,81590234637.00,"Clay","Don",,"9217 Juliet Court",,,,"Royal Oak","BC","49625","Canada",100,"280-555-9974","437-555-1652",1936/9/10 00:00:00,"S","$30K - $50K","F",1,0,"High School Degree",1993/12/23 00:00:00,"Silver","Manual","Y",1
9714,81607599300.00,"Boshnack","Bob",,"714 Las Trampas Road",,,,"Oak Bay","BC","63628","Canada",99,"530-555-7352","226-555-8717",1936/10/7 00:00:00,"M","$10K - $30K","F",2,2,"Partial High School",1993/5/19 00:00:00,"Normal","Skilled Manual","Y",1
9715,81624475717.00,"Doman","Bradley","J.","6827 Seagull Court",,,,"Puyallup","WA","30982","USA",86,"626-555-4959","191-555-5181",1976/1/10 00:00:00,"S","$70K - $90K","F",4,0,"Bachelors Degree",1992/8/10 00:00:00,"Bronze","Professional","Y",1
9716,81635102629.00,"Kristel","Ron",,"8577 La Vista Avenue",,,,"Ballard","WA","55970","USA",20,"898-555-9966","241-555-5531",1911/7/20 00:00:00,"M","$10K - $30K","M",2,0,"Partial High School",1993/10/24 00:00:00,"Normal","Skilled Manual","Y",2
9717,81649286150.00,"Carrillo","Lanette","K.","4945 Pennsylvania Blvd.",,,,"San Andres","DF","86892","Mexico",106,"357-555-9860","229-555-9624",1928/3/2 00:00:00,"M","$50K - $70K","M",4,3,"Bachelors Degree",1992/4/15 00:00:00,"Bronze","Professional","N",3
9718,81653733253.00,"King","Chris","M.","9604 Ryan Rd.",,,,"Redwood City","CA","69272","USA",45,"101-555-1491","651-555-5599",1920/11/12 00:00:00,"M","$50K - $70K","M",4,1,"Bachelors Degree",1991/3/2 00:00:00,"Normal","Professional","Y",3
9719,81681182980.00,"Alexander","Mary","J. O.","6227 Oak Creek Ct.",,,,"W. Linn","OR","76718","USA",66,"482-555-9013","901-555-2977",1939/11/19 00:00:00,"S","$30K - $50K","F",5,0,"High School Degree",1992/8/28 00:00:00,"Bronze","Skilled Manual","Y",4
9720,81697190403.00,"Contois","Robert","W.","1141 Hale Court",,,,"Fremont","CA","61914","USA",34,"378-555-9592","997-555-9584",1968/4/16 00:00:00,"S","$70K - $90K","F",5,0,"Bachelors Degree",1991/12/14 00:00:00,"Bronze","Professional","N",3
9721,81700720191.00,"Radford","Andrew","C.","673 Old Mountain View Dr.",,,,"Seattle","WA","97867","USA",18,"782-555-6742","609-555-9249",1945/9/13 00:00:00,"S","$10K - $30K","F",5,0,"Partial High School",1991/10/7 00:00:00,"Normal","Manual","N",2
9722,81701127886.00,"Aguilliar","Marilyn","C.","5840 Falcon Dr.",,,,"Torrance","CA","49224","USA",57,"462-555-2292","728-555-5484",1954/7/4 00:00:00,"M","$90K - $110K","M",0,0,"Partial College",1992/4/15 00:00:00,"Bronze","Professional","N",4
9723,81713814700.00,"Grenemyer","La Wanda",,"5627 Crystal Avenue",,,,"Guadalajara","Jalisco","96429","Mexico",4,"228-555-1727","363-555-3777",1940/2/5 00:00:00,"M","$90K - $110K","F",2,1,"Bachelors Degree",1993/7/11 00:00:00,"Bronze","Professional","Y",2
9724,81727515459.00,"Stam","Jamie Ann",,"3704 Elliott Dr.",,,,"Victoria","BC","13949","Canada",6,"170-555-8563","744-555-2299",1968/8/20 00:00:00,"M","$10K - $30K","F",4,4,"Partial High School",1992/2/6 00:00:00,"Normal","Skilled Manual","N",1
9725,81728904843.00,"Webb","Betsy","F.","6400 Sunshine Drive",,,,"Orizaba","Veracruz","54933","Mexico",24,"859-555-6627","401-555-8220",1930/8/27 00:00:00,"M","$110K - $130K","M",3,2,"Partial High School",1992/6/28 00:00:00,"Bronze","Professional","Y",3
9726,81731120347.00,"Smith","Tom","J.","4732 Mt. Hood Circle",,,,"Port Hammond","BC","37613","Canada",98,"824-555-3092","805-555-5370",1944/4/15 00:00:00,"M","$30K - $50K","M",3,3,"Partial College",1992/9/14 00:00:00,"Golden","Clerical","Y",3
9727,81758521795.00,"Esquibel","L. Paul",,"7682 Solano Dr.",,,,"Altadena","CA","71051","USA",50,"635-555-8784","724-555-4577",1979/8/20 00:00:00,"M","$50K - $70K","M",1,1,"Bachelors Degree",1994/10/6 00:00:00,"Bronze","Management","Y",1
9728,81768043600.00,"Perkins","Doris",,"6267 Concord Royale",,,,"Spokane","WA","92600","USA",87,"863-555-7534","251-555-9356",1948/9/10 00:00:00,"M","$10K - $30K","M",1,1,"Partial High School",1994/7/17 00:00:00,"Normal","Manual","Y",0
9729,81769255995.00,"Solari","Florence","M.","2128 Birchbark Place",,,,"Mexico City","Mexico","92200","Mexico",2,"936-555-6513","193-555-7192",1953/10/17 00:00:00,"S","$130K - $150K","M",2,0,"Partial High School",1991/5/14 00:00:00,"Bronze","Professional","Y",3
9730,81770505905.00,"Bolender","James","K.","3623 Buskirk Avenue",,,,"San Carlos","CA","79911","USA",44,"637-555-9809","333-555-2173",1973/4/28 00:00:00,"M","$30K - $50K","M",1,1,"High School Degree",1993/3/21 00:00:00,"Bronze","Manual","Y",2
9731,81776894927.00,"Debekker","Billie","L.","8328 Melinda Court",,,,"Daly City","CA","45672","USA",31,"733-555-7416","298-555-7637",1917/7/12 00:00:00,"S","$10K - $30K","F",1,0,"Partial High School",1991/6/21 00:00:00,"Bronze","Manual","N",1
9732,81780440807.00,"Castandeda","Amy","R.","2733 Del Mar Ave.",,,,"Sooke","BC","98544","Canada",101,"106-555-3423","349-555-7988",1954/9/19 00:00:00,"M","$70K - $90K","M",4,4,"Bachelors Degree",1994/4/5 00:00:00,"Golden","Professional","Y",3
9733,81782693862.00,"Williams","Ruth","A.","6446 Kirkwood Dr.",,,,"Arcadia","CA","41752","USA",51,"464-555-3316","337-555-3080",1933/2/26 00:00:00,"S","$30K - $50K","M",4,0,"High School Degree",1990/11/18 00:00:00,"Bronze","Skilled Manual","N",3
9734,81792237162.00,"Collier","Juanita","M.","1105 Meadowbrook Drive",,,,"Olympia","WA","23209","USA",85,"999-555-1609","410-555-2059",1969/8/17 00:00:00,"M","$30K - $50K","F",4,4,"Partial College",1991/7/2 00:00:00,"Golden","Professional","Y",3
9735,81807482800.00,"Cramer","Shih-yin",,"7727 Hitchcock",,,,"Shawnee","BC","20294","Canada",105,"240-555-5473","660-555-8437",1966/10/2 00:00:00,"M","$30K - $50K","M",3,0,"High School Degree",1994/8/26 00:00:00,"Bronze","Skilled Manual","N",4
9736,81809183359.00,"Butler","Ralph","A.","5297 Carlos Dr.",,,,"Burien","WA","54892","USA",74,"137-555-6052","756-555-6045",1957/10/23 00:00:00,"S","$70K - $90K","M",3,0,"Bachelors Degree",1991/8/8 00:00:00,"Bronze","Professional","N",1
9737,81815615296.00,"Pool","Lydia","M.","2173 H Stagecoach Rd.",,,,"Torrance","CA","41442","USA",57,"541-555-3202","368-555-5709",1966/2/18 00:00:00,"M","$10K - $30K","F",1,1,"Partial High School",1992/3/26 00:00:00,"Normal","Manual","Y",1
9738,81824160814.00,"Kern","Tara","M.","9996 Solano Drive",,,,"N. Vancouver","BC","91799","Canada",97,"221-555-7752","487-555-1945",1949/10/17 00:00:00,"M","$30K - $50K","F",0,0,"High School Degree",1992/8/15 00:00:00,"Bronze","Manual","Y",2
9739,81841359138.00,"Batuello","Bryan","R.","9782 Price Lane",,,,"San Carlos","CA","93914","USA",44,"887-555-7188","121-555-9238",1967/2/15 00:00:00,"M","$10K - $30K","M",1,0,"Partial High School",1991/8/8 00:00:00,"Normal","Skilled Manual","N",2
9740,81846884489.00,"Beers","Mary",,"7860 Banbury Loop",,,,"Concord","CA","82042","USA",46,"829-555-5023","502-555-7759",1957/4/27 00:00:00,"M","$30K - $50K","M",3,1,"Partial High School",1990/10/17 00:00:00,"Bronze","Manual","N",2
9741,81866298317.00,"Boss","Christina","D.","7900 Pacheco St.",,,,"Richmond","CA","75480","USA",35,"618-555-3088","160-555-4680",1951/11/5 00:00:00,"S","$110K - $130K","M",0,0,"Partial High School",1993/2/21 00:00:00,"Bronze","Management","N",3
9742,81878143000.00,"Dutton","Robert","C.","6232 Gumwood",,,,"Burlingame","CA","58160","USA",43,"934-555-5469","915-555-7748",1939/7/27 00:00:00,"M","$30K - $50K","F",3,3,"High School Degree",1993/2/7 00:00:00,"Golden","Skilled Manual","Y",3
9743,81879768371.00,"Burgh","Michael","J.","9182 Newcastle Road",,,,"Orizaba","Veracruz","65306","Mexico",24,"745-555-2162","834-555-6955",1936/8/3 00:00:00,"M","$50K - $70K","F",4,3,"Bachelors Degree",1992/11/23 00:00:00,"Bronze","Professional","N",3
9744,81880235100.00,"Toevs","Kristy",,"424 Yosemite Dr.",,,,"West Covina","CA","14148","USA",60,"973-555-9912","361-555-2733",1937/4/17 00:00:00,"S","$30K - $50K","M",3,0,"High School Degree",1990/4/5 00:00:00,"Bronze","Skilled Manual","Y",3
9745,81883550286.00,"Parente","Jack",,"3628 Terra Granda",,,,"Tacoma","WA","13748","USA",84,"146-555-8891","303-555-9569",1975/2/21 00:00:00,"S","$50K - $70K","M",4,0,"Bachelors Degree",1994/2/10 00:00:00,"Bronze","Professional","Y",1
9746,81898785233.00,"Lafoe","Charles","E.","5124 Palmer Rd.",,,,"Edmonds","WA","14592","USA",83,"396-555-6269","992-555-7633",1968/7/13 00:00:00,"S","$30K - $50K","F",2,0,"High School Degree",1994/7/14 00:00:00,"Normal","Manual","N",2
9747,81905630200.00,"Ashley","Arjeet",,"8582 Condor Dr.",,,,"Corvallis","OR","39927","USA",70,"492-555-3876","296-555-7755",1932/3/10 00:00:00,"S","$30K - $50K","M",5,0,"High School Degree",1994/6/11 00:00:00,"Bronze","Skilled Manual","Y",2
9748,81914996504.00,"Sundstrom","Edward","J.","2987 Turner Dr.",,,,"La Jolla","CA","20092","USA",33,"765-555-8883","107-555-4448",1943/5/26 00:00:00,"S","$30K - $50K","F",1,0,"Partial College",1990/2/19 00:00:00,"Bronze","Professional","N",1
9749,81922512100.00,"Dunn","Julie",,"9355 Stanley Dollar Dr.",,,,"Richmond","BC","24723","Canada",90,"223-555-8776","334-555-3198",1954/5/3 00:00:00,"M","$50K - $70K","F",5,5,"Partial College",1994/2/15 00:00:00,"Golden","Professional","N",4
9750,81932371900.00,"Conklin","Aaron",,"4015 Colton Ln.",,,,"Newton","BC","43756","Canada",95,"757-555-7069","169-555-7519",1964/11/3 00:00:00,"M","$10K - $30K","M",3,3,"Partial High School",1992/5/24 00:00:00,"Normal","Manual","N",1
9751,81941185600.00,"Clark","Deborah",,"638 Shangri-la Rd.",,,,"Coronado","CA","14549","USA",8,"238-555-5591","419-555-4898",1951/5/6 00:00:00,"M","$50K - $70K","M",3,3,"Bachelors Degree",1991/11/9 00:00:00,"Golden","Management","Y",3
9752,81946469545.00,"Trau","Carolyn","M.","5551 Silverado Dr.",,,,"Tacoma","WA","98743","USA",84,"796-555-2512","515-555-2505",1973/1/24 00:00:00,"M","$50K - $70K","F",1,1,"Bachelors Degree",1993/8/16 00:00:00,"Bronze","Professional","Y",2
9753,81956661939.00,"Verhaus","Bertha","T.","5083 Bates Court",,,,"Oregon City","OR","35697","USA",68,"300-555-8662","127-555-2169",1957/3/27 00:00:00,"S","$110K - $130K","F",4,0,"High School Degree",1993/2/15 00:00:00,"Bronze","Management","Y",2
9754,81966548562.00,"Heaton","Clarice","F.","251 Le Jean Way",,,,"Acapulco","Guerrero","86054","Mexico",28,"570-555-4787","597-555-4322",1960/5/12 00:00:00,"M","$30K - $50K","F",2,2,"High School Degree",1990/12/18 00:00:00,"Bronze","Manual","N",4
9755,81973811984.00,"Meyer","Jennifer","L.","37 Peachwillow Lane",,,,"Ladner","BC","88169","Canada",96,"997-555-9565","231-555-2615",1952/7/19 00:00:00,"M","$110K - $130K","M",2,2,"Partial High School",1992/10/19 00:00:00,"Golden","Management","Y",1
9756,81973870992.00,"Saver","Kathy","J.","8114 Riveria Way",,,,"Oak Bay","BC","56892","Canada",99,"939-555-7401","612-555-1137",1916/9/12 00:00:00,"M","$10K - $30K","F",1,0,"Partial High School",1993/9/25 00:00:00,"Golden","Manual","Y",1
9757,82007505893.00,"Brown","Denyse","R.","8154 Falcon Place",,,,"National City","CA","18475","USA",9,"728-555-5465","270-555-7058",1942/2/14 00:00:00,"S","$10K - $30K","F",2,0,"Partial High School",1994/9/26 00:00:00,"Normal","Skilled Manual","N",1
9758,82008943557.00,"Baer","Roy","C.","9142 Altura Drive",,,,"Marysville","WA","73863","USA",82,"693-555-1929","674-555-4208",1950/2/23 00:00:00,"M","$30K - $50K","F",5,2,"High School Degree",1993/5/6 00:00:00,"Silver","Manual","Y",4
9759,82021324634.00,"Towery","Eva","C.","2093 Dubhe Court",,,,"Kirkland","WA","83012","USA",63,"743-555-2280","593-555-3415",1921/2/7 00:00:00,"M","$50K - $70K","F",4,1,"Bachelors Degree",1991/3/4 00:00:00,"Bronze","Management","N",2
9760,82028727500.00,"Kubitschek","Pauline","E.","7859 Green Valley Road",,,,"Albany","OR","29851","USA",71,"731-555-6372","120-555-8194",1954/6/19 00:00:00,"S","$30K - $50K","F",2,0,"High School Degree",1993/9/10 00:00:00,"Silver","Skilled Manual","Y",3
9761,82040743827.00,"Dawson","Lee","L.","1064 Diver Way",,,,"Spring Valley","CA","29450","USA",15,"805-555-5351","962-555-6029",1953/12/20 00:00:00,"M","$30K - $50K","F",3,3,"High School Degree",1993/11/2 00:00:00,"Golden","Manual","Y",3
9762,82046789526.00,"Digennaro","Irene",,"2559 Altura Drive",,,,"Langley","BC","17161","Canada",94,"155-555-2729","751-555-4094",1978/2/9 00:00:00,"M","$30K - $50K","M",4,4,"Partial College",1992/5/14 00:00:00,"Golden","Clerical","Y",4
9763,82065060734.00,"Sturhe","Frances","R.","8673 Mt. Wilson Way",,,,"San Francisco","CA","81922","USA",1,"251-555-9337","955-555-4215",1916/8/15 00:00:00,"S","$50K - $70K","M",1,0,"Bachelors Degree",1994/1/8 00:00:00,"Normal","Professional","N",1
9764,82076755166.00,"Williams","Ida","M.","423 East 33rd Street",,,,"Burlingame","CA","35795","USA",43,"763-555-9001","766-555-9908",1972/10/12 00:00:00,"S","$50K - $70K","M",0,0,"Bachelors Degree",1992/4/13 00:00:00,"Bronze","Management","Y",1
9765,82078096270.00,"Brown","Lillie",,"6791 Creekside Drive",,,,"Sooke","BC","66717","Canada",101,"882-555-5237","993-555-8658",1944/6/12 00:00:00,"M","$50K - $70K","M",4,1,"Bachelors Degree",1994/3/18 00:00:00,"Bronze","Management","N",3
9766,82097102403.00,"Beyer","Hana","G.","1450 Mount Hood Circle",,,,"Camacho","Zacatecas","85751","Mexico",27,"516-555-3529","827-555-3979",1975/6/25 00:00:00,"M","$70K - $90K","F",0,0,"Bachelors Degree",1990/3/24 00:00:00,"Bronze","Management","Y",2
9767,82099215984.00,"Small","Joshua","T.","8072 Chickpea Ct",,,,"Kirkland","WA","56543","USA",63,"124-555-3449","304-555-2755",1962/10/8 00:00:00,"M","$130K - $150K","M",3,1,"Partial High School",1993/11/26 00:00:00,"Bronze","Professional","Y",2
9768,82102499008.00,"Kimbell","Andrea","H.","2986 Cleveland Avenue",,,,"Daly City","CA","41739","USA",31,"682-555-9370","639-555-4020",1962/8/4 00:00:00,"M","$90K - $110K","F",5,3,"Bachelors Degree",1990/5/4 00:00:00,"Golden","Professional","N",4
9769,82105417251.00,"Schranz","Darleen",,"2518 Kirkwood Dr.",,,,"Spring Valley","CA","77692","USA",15,"185-555-6520","912-555-9027",1978/6/4 00:00:00,"M","$10K - $30K","F",2,2,"Partial High School",1994/1/5 00:00:00,"Normal","Skilled Manual","Y",1
9770,82111017704.00,"Nordstrom","Debra",,"342 Summerfield Dr.",,,,"Glendale","CA","29050","USA",54,"105-555-5727","131-555-5263",1955/7/25 00:00:00,"S","$10K - $30K","M",4,0,"Partial High School",1993/10/16 00:00:00,"Normal","Manual","Y",0
9771,82114815711.00,"Womack","Julie",,"128 Appalachian Dr.",,,,"Santa Fe","DF","31165","Mexico",109,"531-555-1506","666-555-3556",1979/6/2 00:00:00,"S","$30K - $50K","M",3,0,"High School Degree",1992/5/15 00:00:00,"Bronze","Skilled Manual","Y",3
9772,82118109464.00,"Rice","Victor","C.","5549 Bluejay Dr.",,,,"Los Angeles","CA","21391","USA",3,"474-555-8341","147-555-2077",1975/5/19 00:00:00,"M","$10K - $30K","M",2,1,"Partial High School",1992/4/2 00:00:00,"Normal","Manual","N",2
9773,82123318314.00,"Wagar","Codileigh","H.","8245 Pinehurst Court",,,,"Issaquah","WA","87052","USA",21,"262-555-6406","704-555-7998",1963/5/18 00:00:00,"M","$50K - $70K","M",1,0,"Partial High School",1994/8/16 00:00:00,"Golden","Skilled Manual","Y",2
9774,82131638526.00,"Newman","Lena",,"6577 Hillcrest Ave",,,,"Newton","BC","69733","Canada",95,"227-555-2870","208-555-5148",1945/4/8 00:00:00,"S","$130K - $150K","M",2,0,"Graduate Degree",1992/4/5 00:00:00,"Bronze","Professional","Y",4
9775,82137206792.00,"Buchanan","Patricia","S.","9527 Onley Dr.",,,,"Beverly Hills","CA","41712","USA",47,"278-555-3220","128-555-4356",1936/9/6 00:00:00,"S","$30K - $50K","F",2,0,"Partial College",1991/9/27 00:00:00,"Bronze","Management","N",1
9776,82139615416.00,"OMalley","Bonnie","L.","769 Algiers Drive",,,,"Edmonds","WA","25720","USA",83,"266-555-7313","793-555-3791",1943/2/26 00:00:00,"S","$130K - $150K","F",2,0,"Partial High School",1994/9/14 00:00:00,"Bronze","Professional","Y",3
9777,82143907000.00,"Kahler","Gregory","A.","3973 Via Cordona Ln.","#9",,,"Tixapan","DF","25320","Mexico",107,"339-555-6291","736-555-1627",1916/7/8 00:00:00,"M","$150K +","M",0,0,"Bachelors Degree",1992/8/3 00:00:00,"Bronze","Professional","Y",4
9778,82155708700.00,"Wilcox","Roberto",,"5469 Piper Ridge Court","#338",,,"Tixapan","DF","13031","Mexico",107,"589-555-3670","285-555-5034",1973/5/22 00:00:00,"S","$90K - $110K","M",1,0,"High School Degree",1992/9/13 00:00:00,"Bronze","Professional","Y",3
9779,82156953215.00,"Sosine","Richard","J.","8927 Daylight Place",,,,"Lakewood","CA","77792","USA",56,"378-555-1773","182-555-5651",1943/8/24 00:00:00,"S","$30K - $50K","M",1,0,"High School Degree",1991/4/18 00:00:00,"Bronze","Skilled Manual","N",1
9780,82170128226.00,"Doe","William","B.","3332 Walnut Blvd.",,,,"Redmond","WA","31665","USA",19,"890-555-1437","893-555-2344",1961/6/19 00:00:00,"S","$10K - $30K","M",5,0,"Partial High School",1992/6/4 00:00:00,"Normal","Skilled Manual","Y",1
9781,82176495790.00,"Ujdur","M. Jennifer",,"9700 Terra Granada",,,,"Port Orchard","WA","36295","USA",77,"109-555-6673","221-555-1094",1966/10/17 00:00:00,"S","$50K - $70K","F",1,0,"Bachelors Degree",1991/11/22 00:00:00,"Bronze","Professional","Y",4
9782,82204857500.00,"Burks","Ella",,"1705 Danesta Dr.",,,,"Marysville","WA","55329","USA",82,"644-555-4966","955-555-5415",1970/9/11 00:00:00,"S","$30K - $50K","F",2,0,"Partial High School",1990/10/9 00:00:00,"Silver","Skilled Manual","N",4
